grid_active_power,wind_speed,relative_error,anomaly_status,anomaly_severity
3365.61,12.64,0.0245,0,GOOD
3351.81,12.4,0.0285,0,GOOD
3365.3,12.62,0.0246,0,GOOD
3451.6,12.25,0.0005,0,GOOD
3367.07,12.25,0.024,0,GOOD
3315.69,12.76,0.0389,0,GOOD
3323.78,12.35,0.0366,0,GOOD
3417.52,12.56,0.0094,0,GOOD
3424.18,12.47,0.0075,0,GOOD
3359.95,12.8,0.0261,0,GOOD
3422.01,12.66,0.0081,0,GOOD
3411.2,12.52,0.0112,0,GOOD
3370.7,12.38,0.023,0,GOOD
3388.49,12.54,0.0178,0,GOOD
3407.41,12.43,0.0123,0,GOOD
1760.66,12.6,0.4897,1,MEDIUM
3410.12,12.13,0.0116,0,GOOD
3342.26,12.57,0.0312,0,GOOD
3360.78,12.61,0.0259,0,GOOD
3446.14,12.5,0.0011,0,GOOD
3390.08,12.51,0.0174,0,GOOD
3409.01,12.48,0.0119,0,GOOD
3383.2,12.54,0.0194,0,GOOD
3401.95,12.8,0.0139,0,GOOD
3406.29,12.7,0.0127,0,GOOD
3424.77,12.54,0.0073,0,GOOD
3416.65,12.5,0.0097,0,GOOD
3392.37,12.69,0.0167,0,GOOD
3348.64,12.59,0.0294,0,GOOD
3395.03,12.39,0.0159,0,GOOD
3399.74,12.52,0.0146,0,GOOD
3366.85,12.78,0.0241,0,GOOD
3445.45,12.64,0.0013,0,GOOD
3338.98,12.5,0.0322,0,GOOD
3425.81,12.33,0.007,0,GOOD
3342.76,12.6,0.0311,0,GOOD
3382.91,12.56,0.0194,0,GOOD
3444.98,12.53,0.0015,0,GOOD
3348.5,12.69,0.0294,0,GOOD
3367.06,12.64,0.024,0,GOOD
3372.36,12.33,0.0225,0,GOOD
3362.67,12.56,0.0253,0,GOOD
3412.52,12.36,0.0109,0,GOOD
3385.82,12.48,0.0186,0,GOOD
3406.75,12.35,0.0125,0,GOOD
3334.17,12.36,0.0336,0,GOOD
3324.41,12.27,0.0364,0,GOOD
3369.73,12.62,0.0233,0,GOOD
3308.93,12.6,0.0409,0,GOOD
3430.98,12.55,0.0055,0,GOOD
3325.66,12.47,0.036,0,GOOD
3329.28,12.34,0.035,0,GOOD
3394.54,12.48,0.0161,0,GOOD
3340.1,12.6,0.0319,0,GOOD
1712.9,12.6,0.5035,1,MEDIUM
3452.44,12.77,0.0007,0,GOOD
2515.33,12.75,0.2709,1,LOW
3370.12,12.56,0.0232,0,GOOD
3372.93,12.48,0.0223,0,GOOD
3397.67,12.43,0.0152,0,GOOD
3397.06,12.32,0.0153,0,GOOD
3353.06,12.38,0.0281,0,GOOD
3360.76,12.29,0.0259,0,GOOD
3375.85,12.83,0.0215,0,GOOD
3409.45,12.6,0.0118,0,GOOD
3339.03,12.65,0.0322,0,GOOD
3474.21,12.51,0.007,0,GOOD
3353.4,12.94,0.028,0,GOOD
3377.91,12.38,0.0209,0,GOOD
2624.76,12.31,0.2392,1,LOW
3326.5,12.94,0.0358,0,GOOD
3357.69,12.34,0.0268,0,GOOD
3340.65,12.51,0.0317,0,GOOD
3361.03,12.44,0.0258,0,GOOD
3341.84,12.61,0.0313,0,GOOD
3395.15,12.5,0.0159,0,GOOD
3336.48,12.65,0.0329,0,GOOD
3345.53,12.69,0.0303,0,GOOD
3376.18,12.32,0.0214,0,GOOD
3417.22,12.43,0.0095,0,GOOD
3404.02,12.67,0.0133,0,GOOD
3385.07,12.72,0.0188,0,GOOD
3336.8,12.58,0.0328,0,GOOD
3360.4,12.62,0.026,0,GOOD
3335.92,12.79,0.0331,0,GOOD
3426.72,12.5,0.0067,0,GOOD
3399.19,12.58,0.0147,0,GOOD
3366.71,12.75,0.0241,0,GOOD
3361.55,12.76,0.0256,0,GOOD
3346.04,12.54,0.0301,0,GOOD
3356.31,12.43,0.0272,0,GOOD
3388.72,12.54,0.0178,0,GOOD
3376.41,12.55,0.0213,0,GOOD
3454.14,12.43,0.0012,0,GOOD
3422.24,12.45,0.008,0,GOOD
3431.84,12.76,0.0053,0,GOOD
3389.28,12.63,0.0176,0,GOOD
3368.05,12.51,0.0238,0,GOOD
3397.0,12.39,0.0154,0,GOOD
3397.59,12.45,0.0152,0,GOOD
3438.8,12.3,0.0032,0,GOOD
3388.98,12.59,0.0177,0,GOOD
3376.27,12.44,0.0214,0,GOOD
3398.44,12.6,0.0149,0,GOOD
3437.54,12.67,0.0036,0,GOOD
3323.62,12.6,0.0366,0,GOOD
3447.78,12.49,0.0006,0,GOOD
3381.07,12.42,0.02,0,GOOD
3338.83,12.37,0.0322,0,GOOD
2820.56,12.74,0.1824,1,LOW
3325.64,12.59,0.036,0,GOOD
3405.87,12.5,0.0128,0,GOOD
3348.54,12.64,0.0294,0,GOOD
3391.07,12.71,0.0171,0,GOOD
3431.08,12.44,0.0055,0,GOOD
3358.38,12.59,0.0266,0,GOOD
3363.58,12.59,0.025,0,GOOD
3334.59,12.78,0.0335,0,GOOD
3375.14,12.5,0.0217,0,GOOD
3432.13,12.41,0.0052,0,GOOD
3390.03,12.61,0.0174,0,GOOD
3381.05,12.66,0.02,0,GOOD
3375.1,12.58,0.0217,0,GOOD
3366.88,12.79,0.0241,0,GOOD
3386.49,12.5,0.0184,0,GOOD
3362.55,12.58,0.0253,0,GOOD
3396.68,12.33,0.0155,0,GOOD
3351.16,12.41,0.0286,0,GOOD
3335.01,12.45,0.0333,0,GOOD
3382.7,12.52,0.0195,0,GOOD
563.26,12.35,0.8367,1,HIGH
3404.7,12.64,0.0131,0,GOOD
3369.25,12.43,0.0234,0,GOOD
3325.83,12.9,0.036,0,GOOD
3380.6,12.44,0.0201,0,GOOD
3318.64,12.56,0.0381,0,GOOD
3407.75,12.54,0.0122,0,GOOD
3371.13,12.39,0.0229,0,GOOD
3453.24,12.52,0.0009,0,GOOD
3408.63,12.52,0.012,0,GOOD
3330.43,12.69,0.0347,0,GOOD
3308.19,12.61,0.0411,0,GOOD
3355.55,12.64,0.0274,0,GOOD
3326.46,12.69,0.0358,0,GOOD
3430.11,13.66,0.0058,0,GOOD
3382.47,12.72,0.0196,0,GOOD
3405.63,12.45,0.0129,0,GOOD
3356.64,12.61,0.0271,0,GOOD
3384.45,12.54,0.019,0,GOOD
3373.56,12.19,0.0222,0,GOOD
3430.67,12.52,0.0056,0,GOOD
3392.04,12.77,0.0168,0,GOOD
3347.47,12.42,0.0297,0,GOOD
3434.86,12.47,0.0044,0,GOOD
3344.35,12.47,0.0306,0,GOOD
3353.92,12.69,0.0279,0,GOOD
3282.12,12.49,0.0487,0,GOOD
3406.53,12.55,0.0126,0,GOOD
1098.99,12.27,0.6815,1,HIGH
3383.91,12.67,0.0192,0,GOOD
1694.55,12.56,0.5088,1,MEDIUM
3363.5,12.36,0.0251,0,GOOD
3368.06,12.27,0.0238,0,GOOD
3404.41,12.68,0.0132,0,GOOD
1982.68,12.51,0.4253,1,MEDIUM
3377.62,12.58,0.021,0,GOOD
3422.34,12.84,0.008,0,GOOD
3374.77,12.67,0.0218,0,GOOD
3391.84,12.75,0.0169,0,GOOD
3375.66,12.55,0.0215,0,GOOD
3328.82,12.64,0.0351,0,GOOD
3398.04,12.64,0.0151,0,GOOD
3335.32,12.45,0.0332,0,GOOD
3350.42,12.7,0.0289,0,GOOD
3318.11,12.43,0.0382,0,GOOD
3354.12,12.67,0.0278,0,GOOD
3452.43,12.61,0.0007,0,GOOD
3374.92,12.53,0.0218,0,GOOD
3415.66,12.5,0.01,0,GOOD
3429.66,12.39,0.0059,0,GOOD
3397.51,12.43,0.0152,0,GOOD
3348.97,12.54,0.0293,0,GOOD
3365.07,12.45,0.0246,0,GOOD
3384.19,12.58,0.0191,0,GOOD
3362.83,12.6,0.0253,0,GOOD
3351.16,13.1,0.0287,0,GOOD
3414.42,12.49,0.0103,0,GOOD
3414.6,12.25,0.0103,0,GOOD
3329.14,12.87,0.035,0,GOOD
3362.67,12.27,0.0253,0,GOOD
3366.5,12.78,0.0242,0,GOOD
3388.91,12.41,0.0177,0,GOOD
3421.51,12.46,0.0083,0,GOOD
3476.11,12.76,0.0076,0,GOOD
3381.39,12.62,0.0199,0,GOOD
2421.49,12.34,0.2981,1,LOW
3401.94,12.33,0.0139,0,GOOD
3366.78,12.6,0.0241,0,GOOD
3374.31,12.38,0.0219,0,GOOD
3362.08,12.63,0.0255,0,GOOD
3287.88,12.65,0.047,0,GOOD
3390.77,12.43,0.0172,0,GOOD
3363.22,12.47,0.0252,0,GOOD
3436.74,12.6,0.0038,0,GOOD
3380.63,12.42,0.0201,0,GOOD
3328.36,12.56,0.0353,0,GOOD
3383.34,12.93,0.0193,0,GOOD
3293.41,12.61,0.0454,0,GOOD
3333.67,12.49,0.0337,0,GOOD
3397.21,12.89,0.0153,0,GOOD
3393.91,12.68,0.0163,0,GOOD
3405.98,12.39,0.0128,0,GOOD
3291.59,12.41,0.0459,0,GOOD
3366.82,12.29,0.0241,0,GOOD
3369.15,12.6,0.0234,0,GOOD
3421.82,12.23,0.0082,0,GOOD
3426.98,12.89,0.0067,0,GOOD
3417.23,12.51,0.0095,0,GOOD
322.51,12.69,0.9065,1,HIGH
3359.39,12.49,0.0263,0,GOOD
3443.3,12.6,0.0019,0,GOOD
3341.29,12.53,0.0315,0,GOOD
3337.13,12.56,0.0327,0,GOOD
3402.8,12.74,0.0137,0,GOOD
3316.56,12.82,0.0387,0,GOOD
3396.11,12.81,0.0156,0,GOOD
3382.16,13.07,0.0197,0,GOOD
3425.29,12.44,0.0072,0,GOOD
3375.07,12.61,0.0217,0,GOOD
3370.26,12.44,0.0231,0,GOOD
3382.53,12.73,0.0196,0,GOOD
2153.04,12.39,0.3759,1,MEDIUM
3357.36,12.75,0.0269,0,GOOD
3391.82,12.47,0.0169,0,GOOD
3375.32,12.2,0.0216,0,GOOD
3246.24,11.89,0.0229,0,GOOD
3028.27,11.66,0.0163,0,GOOD
2754.45,11.37,0.0069,0,GOOD
2335.38,10.97,0.0241,0,GOOD
1988.89,10.54,0.02,0,GOOD
1658.59,10.15,0.0416,0,GOOD
1508.03,9.88,0.0205,0,GOOD
1326.46,9.57,0.0137,0,GOOD
1156.75,9.3,0.0227,0,GOOD
1035.33,9.06,0.0173,0,GOOD
861.02,8.69,0.0101,0,GOOD
809.33,8.56,0.0059,0,GOOD
658.97,8.23,0.0264,0,GOOD
543.71,7.88,0.01,0,GOOD
401.25,7.64,0.1489,1,LOW
343.48,7.12,0.0413,0,GOOD
248.44,6.72,0.0192,0,GOOD
195.1,6.54,0.0695,0,GOOD
205.65,6.5,0.01,0,GOOD
287.55,6.96,0.0208,0,GOOD
258.26,6.79,0.0038,0,GOOD
228.38,6.68,0.0332,0,GOOD
210.45,6.65,0.0881,0,GOOD
219.91,6.64,0.0329,0,GOOD
280.43,6.91,0.0083,0,GOOD
214.45,6.57,0.0035,0,GOOD
257.6,6.8,0.01,0,GOOD
257.7,6.8,0.0096,0,GOOD
269.81,6.85,0.0045,0,GOOD
240.28,6.69,0.0069,0,GOOD
228.88,6.94,0.212,1,LOW
269.91,6.86,0.0076,0,GOOD
243.96,6.69,0.0261,0,GOOD
226.9,6.65,0.0119,0,GOOD
243.89,6.73,0.0062,0,GOOD
237.63,6.69,0.003,0,GOOD
220.61,6.63,0.0223,0,GOOD
245.99,6.76,0.0205,0,GOOD
239.47,6.71,0.0097,0,GOOD
287.83,6.98,0.0369,0,GOOD
231.93,6.69,0.0208,0,GOOD
216.91,6.65,0.0545,0,GOOD
243.47,6.75,0.0235,0,GOOD
255.75,6.78,0.0024,0,GOOD
248.38,6.79,0.0393,0,GOOD
234.37,6.79,0.0925,0,GOOD
125.94,5.96,0.0283,0,GOOD
242.93,6.74,0.0187,0,GOOD
218.27,6.67,0.0681,0,GOOD
345.93,7.17,0.0076,0,GOOD
234.79,6.76,0.0677,0,GOOD
203.11,6.76,0.195,1,LOW
228.53,6.69,0.0353,0,GOOD
237.01,6.81,0.0969,0,GOOD
197.74,6.5,0.025,0,GOOD
210.01,6.58,0.0332,0,GOOD
272.02,6.89,0.0238,0,GOOD
217.69,6.63,0.0365,0,GOOD
231.87,6.68,0.018,0,GOOD
234.15,6.71,0.033,0,GOOD
263.11,6.9,0.0659,0,GOOD
238.25,6.68,0.0106,0,GOOD
170.14,6.8,0.3435,1,MEDIUM
181.73,6.43,0.0498,0,GOOD
246.36,6.82,0.0661,0,GOOD
224.4,6.59,0.0277,0,GOOD
193.08,6.54,0.0821,0,GOOD
225.74,6.64,0.0128,0,GOOD
227.78,6.7,0.0472,0,GOOD
294.66,7.02,0.0423,0,GOOD
241.0,6.79,0.0681,0,GOOD
222.53,6.66,0.0439,0,GOOD
269.47,6.88,0.0274,0,GOOD
243.87,6.72,0.0008,0,GOOD
258.66,6.85,0.0425,0,GOOD
229.93,6.66,0.0129,0,GOOD
301.27,7.0,0.0019,0,GOOD
168.73,6.44,0.1234,0,GOOD
240.38,6.73,0.0203,0,GOOD
204.36,6.56,0.0445,0,GOOD
245.45,6.79,0.0482,0,GOOD
226.95,6.65,0.0142,0,GOOD
229.36,6.69,0.0386,0,GOOD
250.93,6.83,0.0584,0,GOOD
299.59,6.97,0.011,0,GOOD
293.93,6.93,0.0258,0,GOOD
199.97,6.62,0.1079,0,GOOD
235.99,6.78,0.0785,0,GOOD
237.56,6.68,0.0054,0,GOOD
210.64,6.57,0.0218,0,GOOD
244.76,6.68,0.036,0,GOOD
290.0,6.96,0.0162,0,GOOD
284.39,6.93,0.0063,0,GOOD
235.37,6.78,0.0804,0,GOOD
204.8,6.51,0.001,0,GOOD
230.53,6.73,0.0601,0,GOOD
189.44,6.64,0.1714,1,LOW
227.68,6.63,0.0091,0,GOOD
246.03,6.79,0.0458,0,GOOD
296.95,6.94,0.0279,0,GOOD
286.42,6.85,0.0568,0,GOOD
224.26,6.65,0.0255,0,GOOD
268.83,6.85,0.004,0,GOOD
205.68,6.55,0.0308,0,GOOD
206.15,6.54,0.0165,0,GOOD
189.98,6.52,0.0761,0,GOOD
253.16,6.8,0.0253,0,GOOD
272.28,6.87,0.0043,0,GOOD
286.73,6.86,0.0519,0,GOOD
200.64,6.61,0.1008,0,GOOD
187.9,6.45,0.0291,0,GOOD
230.66,6.6,0.0407,0,GOOD
214.11,6.6,0.0274,0,GOOD
242.36,6.75,0.0289,0,GOOD
234.16,6.75,0.0604,0,GOOD
227.23,6.71,0.0619,0,GOOD
232.69,6.8,0.1069,0,GOOD
314.46,7.09,0.031,0,GOOD
223.93,6.71,0.0733,0,GOOD
250.53,6.78,0.0175,0,GOOD
236.33,6.74,0.0453,0,GOOD
224.72,6.66,0.0323,0,GOOD
249.87,6.82,0.0549,0,GOOD
234.84,6.7,0.0229,0,GOOD
218.14,6.63,0.0387,0,GOOD
213.61,6.64,0.0659,0,GOOD
273.68,6.87,0.0034,0,GOOD
266.86,6.82,0.0123,0,GOOD
226.67,6.68,0.035,0,GOOD
250.87,6.8,0.0353,0,GOOD
240.35,6.74,0.0303,0,GOOD
225.39,6.78,0.1178,0,GOOD
225.18,6.66,0.0276,0,GOOD
215.15,6.6,0.0258,0,GOOD
157.32,6.7,0.3451,1,LOW
217.14,6.62,0.0335,0,GOOD
212.51,6.61,0.0468,0,GOOD
218.5,6.56,0.0275,0,GOOD
198.35,6.45,0.0242,0,GOOD
221.45,6.68,0.059,0,GOOD
269.42,6.9,0.0398,0,GOOD
257.54,6.86,0.053,0,GOOD
304.57,6.97,0.0273,0,GOOD
217.87,6.61,0.0184,0,GOOD
260.61,6.83,0.0215,0,GOOD
247.19,6.72,0.0116,0,GOOD
222.33,6.64,0.0279,0,GOOD
287.87,6.88,0.0406,0,GOOD
236.76,6.73,0.0321,0,GOOD
191.39,6.5,0.0599,0,GOOD
258.77,6.86,0.0473,0,GOOD
110.44,6.79,0.572,1,MEDIUM
237.76,6.76,0.0533,0,GOOD
220.75,6.58,0.0157,0,GOOD
242.99,6.77,0.0446,0,GOOD
278.98,6.95,0.0418,0,GOOD
258.01,6.79,0.003,0,GOOD
170.92,6.37,0.0532,0,GOOD
150.61,6.12,0.0443,0,GOOD
120.43,5.93,0.0161,0,GOOD
69.39,5.57,0.1405,0,GOOD
61.98,5.37,0.0144,0,GOOD
30.98,4.99,0.1308,0,GOOD
32.65,4.83,0.0683,0,GOOD
42.97,4.72,0.3776,0,GOOD
12.38,4.51,0.079,0,GOOD
10.72,4.05,0.1057,0,GOOD
1.71,3.69,0.0033,0,GOOD
0.87,3.52,0.0045,0,GOOD
-1.55,3.28,0.0331,0,GOOD
-5.0,2.71,0.1,0,GOOD
3.35,2.62,0.067,0,GOOD
-2.89,2.39,0.0577,0,GOOD
-5.0,2.05,0.1,0,GOOD
10.14,1.93,0.2028,0,GOOD
0.99,1.61,0.0198,0,GOOD
-2.28,1.28,0.0456,0,GOOD
13.4,1.08,0.268,0,GOOD
-5.0,1.06,0.1,0,GOOD
12.73,1.01,0.2546,0,GOOD
-5.0,0.81,0.1,0,GOOD
2.12,1.03,0.0423,0,GOOD
-5.0,0.86,0.1,0,GOOD
-5.0,0.95,0.1,0,GOOD
13.14,0.91,0.2628,0,GOOD
18.56,0.96,0.3712,0,GOOD
-2.21,1.0,0.0442,0,GOOD
3.35,1.0,0.0671,0,GOOD
0.57,1.03,0.0114,0,GOOD
17.31,1.15,0.3461,0,GOOD
-5.0,0.85,0.1,0,GOOD
3.77,1.03,0.0754,0,GOOD
-5.0,1.02,0.1,0,GOOD
-5.0,0.74,0.1,0,GOOD
-3.61,1.06,0.0721,0,GOOD
18.48,1.07,0.3696,0,GOOD
-5.0,1.11,0.1,0,GOOD
7.91,1.03,0.1582,0,GOOD
11.99,1.14,0.2397,0,GOOD
-0.13,0.94,0.0025,0,GOOD
1.2,1.14,0.0241,0,GOOD
-5.0,0.96,0.1,0,GOOD
-5.0,1.02,0.1,0,GOOD
9.07,1.07,0.1814,0,GOOD
0.61,1.02,0.0121,0,GOOD
3.67,1.17,0.0735,0,GOOD
1.33,0.99,0.0266,0,GOOD
21.92,1.04,0.4384,0,GOOD
-4.31,1.0,0.0861,0,GOOD
16.05,1.11,0.3211,0,GOOD
1.34,0.94,0.0267,0,GOOD
16.94,1.18,0.3388,0,GOOD
-5.0,0.92,0.1,0,GOOD
1.85,1.15,0.0369,0,GOOD
-3.94,0.88,0.0787,0,GOOD
