grid_active_power,wind_speed,relative_error,anomaly_status,anomaly_severity
30.47,3.9,0.5406,1,MEDIUM
2875.05,13.17,0.1667,1,LOW
345.13,6.99,0.1496,0,GOOD
218.53,6.48,0.1,0,GOOD
968.6,8.97,0.0384,0,GOOD
-5.0,2.16,0.1,0,GOOD
-5.0,3.41,0.1066,0,GOOD
1515.73,9.99,0.062,0,GOOD
6.73,0.64,0.1346,0,GOOD
593.94,8.5,0.2436,1,LOW
1781.87,11.22,0.3233,1,MEDIUM
633.5,8.17,0.0332,0,GOOD
790.98,8.62,0.0573,0,GOOD
88.5,11.36,0.968,1,HIGH
65.85,3.26,1.3152,1,HIGH
745.17,8.7,0.1491,0,GOOD
1459.88,10.02,0.1065,0,GOOD
40.72,3.48,0.8042,1,HIGH
39.45,2.81,0.789,0,GOOD
-5.0,4.0,0.1938,1,LOW
860.29,11.27,0.6783,1,HIGH
-5.0,0.94,0.1,0,GOOD
2541.14,14.57,0.2634,0,GOOD
-5.0,4.03,0.203,1,LOW
4.53,2.59,0.0906,0,GOOD
291.08,9.13,0.7336,1,HIGH
288.12,6.98,0.0329,0,GOOD
-5.0,3.47,0.1098,0,GOOD
1106.01,8.98,0.0954,0,GOOD
-5.0,4.75,0.6082,1,HIGH
-5.0,0.61,0.1,0,GOOD
924.32,8.77,0.0149,0,GOOD
61.77,4.96,0.5226,1,MEDIUM
1086.03,9.76,0.2563,1,LOW
69.87,6.34,0.6049,1,HIGH
52.11,2.3,1.0422,0,GOOD
924.27,8.93,0.0648,0,GOOD
404.41,14.56,0.8828,0,GOOD
310.11,7.55,0.3026,1,MEDIUM
97.18,5.5,0.3101,1,MEDIUM
620.5,8.28,0.1109,0,GOOD
3201.27,15.25,0.0721,0,GOOD
921.12,9.24,0.1999,1,LOW
45.75,2.54,0.915,0,GOOD
136.25,5.3,1.3556,1,HIGH
114.4,1.56,2.288,0,GOOD
27.4,6.22,0.8273,1,HIGH
-5.0,4.6,0.489,1,MEDIUM
-5.0,4.49,0.4104,1,MEDIUM
271.52,6.95,0.0702,0,GOOD
1158.44,9.79,0.2165,1,LOW
2935.95,20.61,0.149,0,GOOD
2575.11,11.83,0.2108,1,LOW
-5.0,5.42,1.075,1,HIGH
-5.0,3.51,0.1128,0,GOOD
389.44,7.41,0.0436,0,GOOD
2934.22,13.17,0.1495,0,GOOD
80.92,4.68,1.1732,1,HIGH
196.47,6.14,0.3468,1,MEDIUM
944.84,8.77,0.0414,0,GOOD
3260.17,14.55,0.055,0,GOOD
-5.0,0.62,0.1,0,GOOD
125.13,4.48,2.1964,1,HIGH
463.45,7.94,0.1873,1,LOW
221.68,6.92,0.2245,1,LOW
368.88,7.4,0.0868,0,GOOD
691.74,8.32,0.029,0,GOOD
80.34,6.39,0.5661,1,MEDIUM
80.43,2.05,1.6086,0,GOOD
1839.28,10.52,0.0856,0,GOOD
-5.0,2.69,0.1,0,GOOD
61.71,3.85,1.1754,1,HIGH
1911.26,10.83,0.1571,1,LOW
754.38,10.66,0.6457,1,HIGH
21.2,4.58,0.0484,0,GOOD
106.14,5.74,0.094,0,GOOD
2879.98,11.88,0.1295,0,GOOD
186.84,6.51,0.0859,0,GOOD
1478.82,10.08,0.1199,0,GOOD
580.78,8.14,0.0952,0,GOOD
2637.31,13.21,0.2356,1,LOW
578.74,8.29,0.1752,1,LOW
939.15,8.91,0.0406,0,GOOD
2845.16,14.57,0.1753,0,GOOD
-5.0,1.01,0.1,0,GOOD
2899.9,12.07,0.1594,1,LOW
1435.97,10.3,0.2188,1,LOW
199.73,6.81,0.2394,1,LOW
34.45,5.2,0.3177,1,MEDIUM
-5.0,1.23,0.1,0,GOOD
999.62,9.23,0.1255,0,GOOD
3243.35,13.08,0.0599,0,GOOD
2561.79,16.06,0.2575,0,GOOD
38.85,5.73,0.5984,1,MEDIUM
312.12,6.69,0.3165,1,MEDIUM
404.14,7.64,0.1476,0,GOOD
2415.45,11.11,0.0438,0,GOOD
3212.0,16.47,0.069,0,GOOD
-5.0,2.73,0.1,0,GOOD
-5.0,3.6,0.1206,0,GOOD
273.53,6.84,0.0183,0,GOOD
2346.99,15.89,0.3197,0,GOOD
-5.0,5.45,1.0718,1,HIGH
3020.21,12.46,0.1246,0,GOOD
103.9,4.28,1.8782,1,HIGH
186.66,6.76,0.2572,1,LOW
41.72,4.94,0.139,0,GOOD
3442.97,12.57,0.002,0,GOOD
2204.14,10.75,0.0022,0,GOOD
170.34,5.87,0.5242,1,MEDIUM
478.76,7.82,0.097,0,GOOD
70.82,2.06,1.4164,0,GOOD
137.39,6.51,0.3292,1,MEDIUM
776.22,8.46,0.008,0,GOOD
270.51,7.03,0.1281,0,GOOD
-5.0,1.81,0.1,0,GOOD
3010.21,12.88,0.1275,0,GOOD
866.81,8.82,0.0703,0,GOOD
3292.66,12.18,0.0456,0,GOOD
709.89,8.62,0.1546,1,LOW
806.62,16.52,0.7662,0,GOOD
3094.23,12.67,0.1031,0,GOOD
146.53,5.75,0.4825,1,MEDIUM
-5.0,3.48,0.1106,0,GOOD
-5.0,4.24,0.2824,1,LOW
1119.21,9.28,0.045,0,GOOD
114.29,6.67,0.5104,1,MEDIUM
3286.6,11.89,0.0124,0,GOOD
611.66,8.46,0.2065,1,LOW
1693.09,10.22,0.0496,0,GOOD
78.51,4.96,0.8546,1,HIGH
802.04,8.99,0.2105,1,LOW
945.53,9.0,0.0749,0,GOOD
3173.34,12.65,0.0802,0,GOOD
-5.0,2.58,0.1,0,GOOD
2079.12,10.58,0.0072,0,GOOD
1440.76,9.82,0.0413,0,GOOD
3390.67,11.93,0.0066,0,GOOD
-5.0,2.54,0.1,0,GOOD
114.59,5.56,0.4487,1,MEDIUM
2857.39,12.57,0.1718,1,LOW
98.05,6.07,0.2812,1,LOW
179.05,6.93,0.3766,1,MEDIUM
222.26,6.62,0.0081,0,GOOD
1849.34,10.99,0.2351,1,LOW
-5.0,2.56,0.1,0,GOOD
9.72,5.66,0.8914,1,HIGH
126.33,6.65,0.4532,1,MEDIUM
42.39,1.9,0.8478,0,GOOD
2080.41,10.73,0.0475,0,GOOD
15.38,4.6,0.0834,0,GOOD
1781.58,10.41,0.0759,0,GOOD
261.2,6.69,0.0947,0,GOOD
486.77,7.85,0.1009,0,GOOD
-5.0,2.07,0.1,0,GOOD
89.1,1.03,1.782,0,GOOD
-5.0,4.05,0.21,1,LOW
-5.0,3.12,0.1002,0,GOOD
448.03,7.8,0.1428,0,GOOD
277.76,7.05,0.1184,0,GOOD
53.56,0.85,1.0712,0,GOOD
3169.11,13.96,0.0814,0,GOOD
-5.0,3.44,0.108,0,GOOD
-5.0,3.18,0.1006,0,GOOD
212.13,6.25,0.3019,1,MEDIUM
1144.11,14.44,0.6684,0,GOOD
1847.92,10.41,0.0391,0,GOOD
403.12,7.64,0.1447,0,GOOD
162.74,9.77,0.8892,1,HIGH
1645.39,10.17,0.0556,0,GOOD
32.26,4.87,0.0258,0,GOOD
1830.99,10.22,0.0279,0,GOOD
-5.0,2.98,0.1,0,GOOD
2861.4,15.24,0.1706,0,GOOD
148.38,6.28,0.1141,0,GOOD
30.67,6.15,0.7932,1,HIGH
1572.6,10.52,0.22,1,LOW
-4.15,3.87,0.1452,0,GOOD
-3.12,2.16,0.0624,0,GOOD
-5.0,3.23,0.101,0,GOOD
466.44,7.74,0.0724,0,GOOD
42.85,5.08,0.0092,0,GOOD
1730.31,10.11,0.0164,0,GOOD
167.37,2.22,3.3474,0,GOOD
123.91,5.7,0.3341,1,MEDIUM
1426.6,9.89,0.0764,0,GOOD
535.51,7.99,0.0906,0,GOOD
3015.88,15.75,0.1258,0,GOOD
686.99,8.79,0.2512,1,LOW
280.96,6.54,0.3394,1,MEDIUM
262.5,8.84,0.7209,1,HIGH
74.07,6.02,0.4328,1,MEDIUM
45.75,2.07,0.915,0,GOOD
3149.77,17.28,0.087,0,GOOD
1728.11,10.37,0.0894,0,GOOD
2012.95,10.89,0.135,0,GOOD
318.26,7.19,0.0849,0,GOOD
1353.19,9.82,0.0998,0,GOOD
41.33,5.21,0.1864,1,LOW
1960.03,10.75,0.1099,0,GOOD
2421.99,11.35,0.1201,0,GOOD
-5.0,5.66,1.056,1,HIGH
83.42,6.22,0.473,1,MEDIUM
114.73,5.49,0.5736,1,MEDIUM
750.72,8.54,0.0661,0,GOOD
101.16,5.73,0.0516,0,GOOD
130.23,5.98,0.0386,0,GOOD
3560.45,12.34,0.032,0,GOOD
888.81,8.98,0.121,0,GOOD
-5.0,4.42,0.3712,1,MEDIUM
221.07,1.5,4.4214,0,GOOD
1163.59,9.33,0.0305,0,GOOD
1099.85,9.04,0.0539,0,GOOD
195.42,6.06,0.444,1,MEDIUM
2256.29,11.05,0.0845,0,GOOD
160.32,5.68,0.7598,1,HIGH
-5.0,4.57,0.4674,1,MEDIUM
5.21,2.37,0.1042,0,GOOD
1596.84,10.25,0.1147,0,GOOD
3297.92,12.73,0.0441,0,GOOD
-4.35,2.87,0.087,0,GOOD
1447.84,9.91,0.0739,0,GOOD
881.0,8.95,0.1149,0,GOOD
-0.71,2.08,0.0142,0,GOOD
2183.53,10.71,0.0063,0,GOOD
2476.32,11.15,0.0331,0,GOOD
2913.22,13.99,0.1556,1,LOW
141.96,3.82,2.7866,1,HIGH
55.55,5.01,0.3434,1,MEDIUM
3075.81,19.3,0.1085,0,GOOD
7.55,3.64,0.1262,0,GOOD
983.69,9.55,0.2603,1,LOW
52.86,3.95,0.9764,1,HIGH
1105.51,9.93,0.2972,1,LOW
2928.93,14.71,0.151,0,GOOD
192.98,6.41,0.0265,0,GOOD
383.35,8.21,0.4281,1,MEDIUM
3.94,4.28,0.1176,0,GOOD
3023.28,16.34,0.1237,0,GOOD
410.67,7.42,0.0069,0,GOOD
77.91,11.91,0.9767,1,HIGH
3161.64,15.42,0.0836,0,GOOD
3168.97,12.37,0.0815,0,GOOD
3232.94,15.62,0.0629,0,GOOD
18.27,2.77,0.3654,0,GOOD
94.1,6.28,0.4389,1,MEDIUM
36.93,5.56,0.5352,1,MEDIUM
895.51,8.59,0.0832,0,GOOD
59.33,7.24,0.836,1,HIGH
2570.09,11.54,0.1274,0,GOOD
310.33,7.12,0.0639,0,GOOD
3118.3,13.93,0.0961,0,GOOD
997.48,9.26,0.1418,0,GOOD
411.01,8.13,0.3566,1,MEDIUM
1256.77,9.54,0.0501,0,GOOD
215.61,6.63,0.0439,0,GOOD
1373.6,9.88,0.1076,0,GOOD
29.91,3.36,0.5938,1,MEDIUM
687.16,8.3,0.0269,0,GOOD
-5.0,2.12,0.1,0,GOOD
48.86,1.94,0.9772,0,GOOD
3006.59,13.2,0.1285,0,GOOD
-5.0,2.59,0.1,0,GOOD
155.82,5.43,1.2976,1,HIGH
233.37,6.78,0.0849,0,GOOD
-0.58,3.25,0.013,0,GOOD
23.12,2.85,0.4624,0,GOOD
1.86,2.84,0.0372,0,GOOD
673.97,8.41,0.1021,0,GOOD
-5.0,0.73,0.1,0,GOOD
-5.0,1.7,0.1,0,GOOD
3440.66,16.52,0.0027,0,GOOD
133.73,5.57,0.67,1,HIGH
3011.57,14.77,0.1271,0,GOOD
552.41,7.93,0.0238,0,GOOD
320.09,7.12,0.0316,0,GOOD
48.33,2.71,0.9666,0,GOOD
1221.67,9.42,0.0256,0,GOOD
-5.0,1.95,0.1,0,GOOD
217.61,7.07,0.3198,1,MEDIUM
53.3,5.7,0.4259,1,MEDIUM
46.2,7.14,0.8624,1,HIGH
17.24,1.09,0.3448,0,GOOD
24.0,5.01,0.2906,1,LOW
321.43,6.57,0.4883,1,MEDIUM
125.66,6.43,0.3422,1,MEDIUM
3105.28,11.95,0.0839,0,GOOD
129.17,5.0,1.8236,1,HIGH
265.25,7.14,0.2097,1,LOW
34.49,6.18,0.7735,1,HIGH
84.36,5.58,0.0402,0,GOOD
153.9,6.33,0.1224,0,GOOD
794.58,8.65,0.0683,0,GOOD
1388.02,9.95,0.1248,0,GOOD
-5.0,3.76,0.142,0,GOOD
-5.0,4.02,0.2006,1,LOW
3251.49,12.52,0.0575,0,GOOD
3155.68,16.09,0.0853,0,GOOD
-4.35,3.09,0.087,0,GOOD
1803.71,10.39,0.0551,0,GOOD
-5.0,4.2,0.2656,1,LOW
49.78,3.06,0.9956,1,HIGH
543.01,7.96,0.0581,0,GOOD
79.62,1.83,1.5924,0,GOOD
-5.0,1.37,0.1,0,GOOD
-5.0,4.71,0.5722,1,MEDIUM
238.05,7.0,0.2123,1,LOW
8.35,6.16,0.9441,1,HIGH
302.6,6.87,0.1026,0,GOOD
-5.0,0.95,0.1,0,GOOD
339.65,7.23,0.0549,0,GOOD
290.05,6.72,0.1874,1,LOW
44.06,3.19,0.8806,1,HIGH
2641.12,14.44,0.2345,0,GOOD
262.78,5.89,1.289,1,HIGH
1098.29,9.18,0.0178,0,GOOD
-5.0,4.1,0.2272,1,LOW
228.86,7.35,0.4122,1,MEDIUM
1620.5,10.07,0.0323,0,GOOD
343.92,7.22,0.0344,0,GOOD
372.28,7.53,0.1542,1,LOW
93.53,6.45,0.5194,1,MEDIUM
-5.0,3.46,0.1094,0,GOOD
1158.56,9.31,0.0257,0,GOOD
161.29,6.63,0.2863,1,LOW
518.01,7.98,0.1125,0,GOOD
2827.43,14.5,0.1805,0,GOOD
48.79,0.48,0.9758,0,GOOD
2683.57,15.1,0.2222,0,GOOD
1647.27,10.24,0.0815,0,GOOD
3302.08,13.61,0.0429,0,GOOD
81.36,5.09,0.7658,1,HIGH
-5.0,2.96,0.1,0,GOOD
2361.33,11.12,0.0697,0,GOOD
-5.0,3.58,0.1184,0,GOOD
-5.0,3.11,0.1002,0,GOOD
2857.41,11.75,0.0991,0,GOOD
-5.0,1.83,0.1,0,GOOD
521.06,8.73,0.4142,1,MEDIUM
2811.48,12.22,0.1851,1,LOW
3043.32,11.96,0.1071,0,GOOD
-5.0,2.61,0.1,0,GOOD
2797.0,15.97,0.1893,0,GOOD
46.32,2.49,0.9264,0,GOOD
9.79,5.03,0.5902,1,MEDIUM
-5.0,3.99,0.1908,1,LOW
133.23,5.66,0.501,1,MEDIUM
985.06,9.16,0.1101,0,GOOD
626.01,8.41,0.1626,1,LOW
-5.0,2.48,0.1,0,GOOD
-5.0,4.52,0.4312,1,MEDIUM
45.01,1.87,0.9002,0,GOOD
1335.46,9.7,0.0617,0,GOOD
1595.65,10.24,0.1111,0,GOOD
1389.68,9.9,0.1059,0,GOOD
134.29,2.98,2.6858,0,GOOD
3129.49,13.39,0.0929,0,GOOD
2526.55,11.2,0.0314,0,GOOD
20.1,2.38,0.402,0,GOOD
2753.21,11.71,0.1201,0,GOOD
118.63,4.87,1.7538,1,HIGH
-5.0,4.53,0.436,1,MEDIUM
2638.24,16.85,0.2353,0,GOOD
-5.0,2.6,0.1,0,GOOD
2362.57,11.07,0.0516,0,GOOD
42.39,4.8,0.294,1,LOW
712.07,8.39,0.0403,0,GOOD
820.39,8.61,0.0159,0,GOOD
2767.49,17.07,0.1978,0,GOOD
81.88,5.43,0.2114,1,LOW
3089.06,15.04,0.1046,0,GOOD
1638.34,10.09,0.027,0,GOOD
565.89,8.11,0.1048,0,GOOD
801.15,8.65,0.0595,0,GOOD
98.25,3.08,1.965,1,HIGH
38.71,0.73,0.7742,0,GOOD
-5.0,4.85,0.7006,1,HIGH
963.19,8.99,0.0549,0,GOOD
273.33,9.62,0.801,1,HIGH
3179.91,14.09,0.0783,0,GOOD
161.3,6.0,0.2585,1,LOW
172.41,6.16,0.1594,1,LOW
-5.0,1.25,0.1,0,GOOD
65.42,6.09,0.5304,1,MEDIUM
-5.0,3.23,0.1012,0,GOOD
436.65,7.61,0.06,0,GOOD
126.91,1.65,2.5382,0,GOOD
-2.22,3.48,0.0552,0,GOOD
810.37,8.64,0.0466,0,GOOD
44.85,3.39,0.8916,1,HIGH
-5.0,3.34,0.1038,0,GOOD
3.3,4.97,0.6564,1,HIGH
581.17,7.81,0.1023,0,GOOD
707.25,13.21,0.795,1,HIGH
1350.51,9.88,0.1228,0,GOOD
2945.36,12.21,0.1463,0,GOOD
-5.0,2.98,0.1,0,GOOD
50.91,5.72,0.4661,1,MEDIUM
411.24,7.81,0.2212,1,LOW
58.9,4.47,0.8768,1,HIGH
3432.28,13.66,0.0051,0,GOOD
3179.11,12.96,0.0785,0,GOOD
3050.72,12.31,0.1157,0,GOOD
1510.4,10.18,0.1371,0,GOOD
937.34,8.94,0.054,0,GOOD
-5.0,1.07,0.1,0,GOOD
1063.65,9.07,0.0051,0,GOOD
2923.26,11.96,0.1406,0,GOOD
-5.0,5.56,1.0628,1,HIGH
354.33,7.75,0.3003,1,MEDIUM
143.15,6.17,0.048,0,GOOD
121.82,6.75,0.5138,1,MEDIUM
853.07,9.09,0.2032,1,LOW
173.74,6.41,0.0718,0,GOOD
50.96,3.37,1.0144,1,HIGH
707.86,8.45,0.0757,0,GOOD
295.46,7.17,0.1405,0,GOOD
176.69,7.03,0.4311,1,MEDIUM
28.33,4.29,0.363,1,MEDIUM
25.28,4.93,0.1732,1,LOW
-0.52,5.59,1.0064,1,HIGH
140.02,5.49,0.9108,1,HIGH
-5.0,2.8,0.1,0,GOOD
784.77,9.26,0.3256,1,MEDIUM
-5.0,2.7,0.1,0,GOOD
2851.46,11.59,0.0492,0,GOOD
2754.23,13.26,0.2017,1,LOW
3479.51,16.23,0.0086,0,GOOD
-5.0,5.36,1.0806,1,HIGH
2008.29,10.78,0.0986,0,GOOD
1732.21,10.18,0.0098,0,GOOD
3199.73,13.12,0.0725,0,GOOD
-5.0,5.3,1.0863,1,HIGH
-0.1,3.71,0.036,0,GOOD
456.61,7.58,0.0067,0,GOOD
3111.68,19.75,0.0981,0,GOOD
55.3,5.66,0.3777,1,MEDIUM
705.18,8.27,0.0176,0,GOOD
1227.14,9.63,0.1092,0,GOOD
1159.75,9.31,0.0223,0,GOOD
93.73,4.85,1.2716,1,HIGH
39.56,2.25,0.7912,0,GOOD
3036.84,13.69,0.1198,0,GOOD
-1.21,4.69,0.4826,1,MEDIUM
3.78,3.19,0.075,0,GOOD
74.05,5.18,0.505,1,MEDIUM
2384.75,11.16,0.072,0,GOOD
2476.51,11.14,0.0305,0,GOOD
97.61,11.6,0.9676,1,HIGH
